1.808065e-01	3.067410e-01	3.264428e-01	1.860098e-01	
2.469243e-01	2.271603e-01	2.420767e-01	2.838387e-01	
1.916154e-01	2.832847e-01	2.852966e-01	2.398032e-01	
3.105961e-01	2.175246e-01	2.089460e-01	2.629333e-01	
2.701452e-01	3.085329e-01	2.315832e-01	1.897388e-01	
3.448306e-01	2.739684e-01	1.742674e-01	2.069335e-01	
3.087792e-01	3.064250e-01	2.055433e-01	1.792525e-01	
3.848696e-01	1.771997e-01	1.878474e-01	2.500833e-01	
2.858799e-01	1.911874e-01	2.745415e-01	2.483912e-01	
2.328042e-01	1.841102e-01	3.088933e-01	2.741924e-01	
1.957549e-01	2.088216e-01	3.184297e-01	2.769938e-01	
1.693072e-01	2.445141e-01	3.023581e-01	2.838206e-01	
1.515278e-01	2.926558e-01	2.888211e-01	2.669953e-01	
1.634501e-01	3.834118e-01	2.305278e-01	2.226103e-01	
1.790843e-01	4.135248e-01	2.457496e-01	1.616412e-01	
3.862262e-01	2.122847e-01	2.149271e-01	1.865619e-01	
4.035504e-01	2.281840e-01	1.793994e-01	1.888662e-01	
3.418088e-01	3.040781e-01	1.739710e-01	1.801420e-01	
3.527273e-01	2.455703e-01	1.882830e-01	2.134193e-01	
3.872934e-01	1.501053e-01	2.108630e-01	2.517382e-01	
2.756000e-01	1.489534e-01	2.861472e-01	2.892993e-01	
2.174946e-01	1.706556e-01	3.281099e-01	2.837400e-01	
1.780390e-01	2.184108e-01	3.247223e-01	2.788278e-01	
1.559648e-01	2.443347e-01	3.015854e-01	2.981149e-01	
7.598185e-02	4.160063e-01	3.178940e-01	1.901179e-01	
1.966613e-01	2.899574e-01	2.454143e-01	2.679670e-01	
2.441312e-01	3.878976e-01	1.958507e-01	1.721205e-01	
3.700173e-01	3.653867e-01	1.313602e-01	1.332358e-01	
5.253186e-01	2.228410e-01	1.034009e-01	1.484396e-01	
2.703228e-01	2.646648e-01	2.970162e-01	1.679962e-01	
3.537324e-01	8.001495e-02	2.432843e-01	3.229683e-01	
1.745260e-01	1.703598e-01	3.543792e-01	3.007349e-01	
1.679237e-01	2.056016e-01	3.307413e-01	2.957334e-01	
1.248124e-01	2.570004e-01	3.348862e-01	2.833010e-01	
1.743334e-01	2.850619e-01	2.223865e-01	3.182182e-01	
3.249945e-01	3.225658e-01	1.345374e-01	2.179023e-01	
1.811362e-01	6.718994e-01	9.276105e-02	5.420325e-02	
1.979936e-01	5.170605e-01	1.454370e-01	1.395089e-01	
2.697087e-01	2.935709e-01	1.765120e-01	2.602084e-01	
4.670244e-01	1.195638e-01	1.431234e-01	2.702885e-01	
3.667595e-01	1.386999e-01	2.577693e-01	2.367713e-01	
2.479783e-01	1.412072e-01	3.011806e-01	3.096339e-01	
2.093671e-01	1.716838e-01	3.006864e-01	3.182626e-01	
1.694715e-01	2.043866e-01	2.932891e-01	3.328527e-01	
1.631548e-01	2.697698e-01	2.555572e-01	3.115181e-01	
1.287222e-01	4.427267e-01	2.584641e-01	1.700870e-01	
3.059493e-01	3.778670e-01	1.462443e-01	1.699394e-01	
3.832197e-01	3.645304e-01	1.343280e-01	1.179219e-01	
4.883519e-01	2.448848e-01	1.112855e-01	1.554777e-01	
3.753009e-01	2.374413e-01	2.240022e-01	1.632555e-01	
4.770432e-01	8.126245e-02	1.478281e-01	2.938662e-01	
2.224983e-01	1.797990e-01	2.680469e-01	3.296558e-01	
2.257207e-01	1.963833e-01	3.049009e-01	2.729951e-01	
1.821502e-01	2.498224e-01	3.228145e-01	2.452129e-01	
1.737602e-01	2.341010e-01	3.519575e-01	2.401813e-01	
5.278510e-02	5.388852e-01	2.852935e-01	1.230362e-01	
2.194167e-01	3.876764e-01	1.710955e-01	2.218115e-01	
2.374582e-01	5.611204e-01	1.199778e-01	8.144360e-02	
4.756738e-01	3.855230e-01	5.803590e-02	8.076725e-02	
4.307864e-01	3.536807e-01	1.330812e-01	8.245170e-02	
4.589878e-01	1.321209e-01	1.766987e-01	2.321924e-01	
2.571788e-01	1.495626e-01	3.191274e-01	2.741311e-01	
1.958393e-01	1.510856e-01	3.397501e-01	3.133249e-01	
1.605695e-01	1.852706e-01	3.369599e-01	3.172001e-01	
1.385017e-01	2.336266e-01	2.872256e-01	3.406461e-01	
1.088696e-01	3.050450e-01	3.386852e-01	2.474002e-01	
3.537504e-01	2.095768e-01	1.661872e-01	2.704856e-01	
2.449708e-01	4.672470e-01	1.741059e-01	1.136763e-01	
3.757426e-01	3.342866e-01	1.213538e-01	1.686170e-01	
2.332475e-01	3.929679e-01	2.260736e-01	1.477111e-01	
4.787416e-01	8.035895e-02	1.556254e-01	2.852740e-01	
2.737644e-01	1.546515e-01	3.012959e-01	2.702881e-01	
2.238506e-01	1.544342e-01	3.114355e-01	3.102798e-01	
1.848152e-01	1.879760e-01	3.149900e-01	3.122188e-01	
1.528364e-01	2.275555e-01	3.105332e-01	3.090749e-01	
1.491463e-01	2.822633e-01	2.759918e-01	2.925986e-01	
1.122645e-01	4.278073e-01	2.759368e-01	1.839915e-01	
3.166871e-01	3.140447e-01	1.599513e-01	2.093167e-01	
3.371484e-01	3.799373e-01	1.550632e-01	1.278511e-01	
4.576087e-01	2.577103e-01	1.255573e-01	1.591237e-01	
3.329944e-01	2.403249e-01	2.334971e-01	1.931836e-01	
2.210109e-01	1.785290e-01	3.156656e-01	2.847945e-01	
2.319368e-01	1.248618e-01	3.213493e-01	3.218520e-01	
1.878597e-01	1.593103e-01	3.225822e-01	3.302478e-01	
1.511541e-01	1.920933e-01	3.115567e-01	3.451959e-01	
1.470424e-01	2.526438e-01	2.810891e-01	3.192246e-01	
1.499351e-01	4.234389e-01	2.321144e-01	1.945115e-01	
3.184929e-01	4.677792e-01	8.277160e-02	1.309563e-01	
3.872570e-01	4.784876e-01	7.640830e-02	5.784710e-02	
5.682664e-01	2.351433e-01	8.219700e-02	1.143934e-01	
4.826095e-01	1.599088e-01	1.864708e-01	1.710108e-01	
4.463367e-01	9.441130e-02	1.695628e-01	2.896892e-01	
2.574333e-01	1.636227e-01	2.361490e-01	3.427949e-01	
2.407471e-01	1.823493e-01	2.485919e-01	3.283117e-01	
1.934496e-01	2.172931e-01	2.844553e-01	3.048020e-01	
1.669215e-01	2.657482e-01	3.098670e-01	2.574632e-01	
1.676757e-01	3.232173e-01	2.918097e-01	2.172974e-01	
1.254158e-01	5.484148e-01	1.661967e-01	1.599727e-01	
2.502749e-01	4.970473e-01	1.402183e-01	1.124595e-01	
3.783811e-01	3.794205e-01	1.221443e-01	1.200540e-01	
5.516408e-01	1.673257e-01	1.290846e-01	1.519488e-01	
2.938542e-01	2.402914e-01	2.299274e-01	2.359270e-01	
2.786894e-01	1.506110e-01	2.914453e-01	2.792543e-01	
2.069391e-01	1.674713e-01	3.362909e-01	2.892986e-01	
1.704314e-01	2.047680e-01	3.199503e-01	3.048503e-01	
1.401354e-01	2.477788e-01	3.064695e-01	3.056163e-01	
1.336432e-01	3.592969e-01	2.527977e-01	2.542622e-01	
1.677538e-01	4.029178e-01	2.638396e-01	1.654888e-01	
2.376389e-01	3.338016e-01	2.627192e-01	1.658403e-01	
5.100455e-01	2.077434e-01	1.291385e-01	1.530726e-01	
6.353436e-01	2.252994e-01	5.917885e-02	8.017815e-02	
4.804866e-01	1.844732e-01	1.864169e-01	1.486233e-01	
1.606432e-01	2.639486e-01	3.853681e-01	1.900401e-01	
2.835538e-01	1.073222e-01	2.646922e-01	3.444319e-01	
2.024965e-01	1.662488e-01	2.970357e-01	3.342190e-01	
1.697418e-01	1.741823e-01	2.998038e-01	3.562721e-01	
9.053825e-02	3.265870e-01	3.176545e-01	2.652202e-01	
2.458151e-01	2.909661e-01	1.700163e-01	2.932025e-01	
2.261834e-01	5.234870e-01	1.461916e-01	1.041380e-01	
3.667937e-01	3.696532e-01	1.329620e-01	1.305910e-01	
3.849969e-01	2.451413e-01	1.747768e-01	1.950851e-01	
3.265920e-01	1.725014e-01	2.495577e-01	2.513489e-01	
3.802983e-01	9.564500e-02	2.158456e-01	3.082111e-01	
2.501066e-01	1.512026e-01	2.951850e-01	3.035058e-01	
2.155345e-01	1.777159e-01	2.804986e-01	3.262510e-01	
1.691674e-01	2.176526e-01	2.855653e-01	3.276147e-01	
1.484406e-01	2.764729e-01	2.883038e-01	2.867827e-01	
1.427303e-01	4.002504e-01	2.581448e-01	1.988746e-01	
3.458009e-01	2.474107e-01	1.999641e-01	2.068243e-01	
1.945938e-01	4.748565e-01	1.819664e-01	1.485833e-01	
2.308482e-01	3.921565e-01	1.845530e-01	1.924424e-01	
2.659930e-01	3.339462e-01	1.865081e-01	2.135528e-01	
3.697015e-01	2.155583e-01	1.719127e-01	2.428275e-01	
3.817624e-01	1.603668e-01	2.193923e-01	2.384785e-01	
2.933051e-01	1.505072e-01	2.684975e-01	2.876903e-01	
2.429077e-01	1.684379e-01	2.848231e-01	3.038313e-01	
2.066990e-01	1.954276e-01	2.790799e-01	3.187936e-01	
1.829537e-01	2.330567e-01	2.738488e-01	3.101408e-01	
1.838445e-01	2.969997e-01	2.549329e-01	2.642229e-01	
2.482257e-01	2.961689e-01	2.388670e-01	2.167382e-01	
2.160281e-01	4.111237e-01	1.918381e-01	1.810102e-01	
2.772326e-01	3.435265e-01	1.958335e-01	1.834073e-01	
3.055552e-01	2.717932e-01	2.003276e-01	2.223239e-01	
3.002197e-01	2.327404e-01	2.385591e-01	2.284809e-01	
2.267378e-01	2.521361e-01	2.602192e-01	2.609069e-01	
2.311362e-01	2.419216e-01	2.779950e-01	2.489472e-01	
3.069570e-01	1.813138e-01	1.869380e-01	3.247911e-01	
