3.735205e-02	4.580380e-02	5.571015e-02	4.194045e-02	8.648055e-02	6.139225e-02	7.990165e-02	7.896650e-02	7.673600e-02	6.689080e-02	4.969425e-02	1.331218e-01	4.635575e-02	5.307345e-02	5.677060e-02	2.981000e-02	
3.947200e-02	7.316030e-02	8.270975e-02	5.158230e-02	5.126550e-02	5.490980e-02	6.663770e-02	5.434730e-02	4.616450e-02	6.075830e-02	4.202135e-02	9.313250e-02	5.471340e-02	9.445635e-02	9.392780e-02	4.074115e-02	
5.449725e-02	4.690400e-02	5.279420e-02	3.741995e-02	8.842000e-02	5.763555e-02	6.205150e-02	7.517770e-02	9.088960e-02	5.143485e-02	2.751700e-02	1.154552e-01	7.678925e-02	6.155015e-02	6.658335e-02	3.488050e-02	
8.029110e-02	1.060336e-01	8.507215e-02	3.919925e-02	5.772855e-02	6.238320e-02	5.273250e-02	4.468030e-02	6.543710e-02	4.979025e-02	2.314725e-02	7.057145e-02	6.668840e-02	9.032580e-02	7.063135e-02	3.528775e-02	
8.965410e-02	8.801665e-02	5.863215e-02	3.384225e-02	1.059465e-01	8.210100e-02	5.696755e-02	6.351780e-02	8.719720e-02	3.995530e-02	1.832260e-02	8.610815e-02	6.203280e-02	6.389545e-02	4.034515e-02	2.346535e-02	
1.056538e-01	1.102145e-01	8.203135e-02	4.693090e-02	9.180855e-02	8.522000e-02	5.105045e-02	4.588940e-02	5.422255e-02	3.374985e-02	2.248355e-02	6.381150e-02	5.709430e-02	7.724065e-02	4.997790e-02	2.262070e-02	
1.116199e-01	5.956905e-02	7.045415e-02	6.713605e-02	1.410213e-01	4.948005e-02	4.592155e-02	7.000215e-02	6.754540e-02	2.303240e-02	2.442965e-02	9.053580e-02	6.468290e-02	4.511820e-02	4.704205e-02	2.240935e-02	
9.393305e-02	7.487330e-02	1.179305e-01	9.813265e-02	6.897580e-02	2.726455e-02	3.604990e-02	4.490945e-02	4.348025e-02	2.788810e-02	4.394120e-02	7.253785e-02	7.949085e-02	6.116145e-02	7.661980e-02	3.281125e-02	
4.290610e-02	5.726195e-02	1.019924e-01	8.371950e-02	6.388695e-02	2.107425e-02	4.728090e-02	5.894530e-02	5.283695e-02	4.791090e-02	7.395330e-02	9.984030e-02	7.317420e-02	5.786305e-02	8.566665e-02	3.168730e-02	
2.194280e-02	5.252545e-02	8.811175e-02	7.022420e-02	5.373300e-02	1.739420e-02	5.404730e-02	5.893565e-02	5.282325e-02	7.045495e-02	7.646110e-02	1.091539e-01	6.725585e-02	6.844705e-02	9.980950e-02	3.868000e-02	
