1.807860e-02	2.494835e-02	4.310835e-02	2.544885e-02	3.997775e-02	4.714635e-02	8.929335e-02	1.243530e-01	6.253475e-02	3.339800e-02	1.197351e-01	1.454802e-01	2.895940e-02	3.658055e-02	8.367625e-02	7.728120e-02	
2.005210e-02	3.952785e-02	6.004715e-02	2.992340e-02	1.615015e-02	2.733220e-02	4.532960e-02	5.326130e-02	5.087300e-02	3.876310e-02	1.216153e-01	1.245616e-01	4.030465e-02	7.271195e-02	1.459977e-01	1.135489e-01	
3.437780e-02	3.075735e-02	3.905065e-02	2.319410e-02	3.041100e-02	3.665190e-02	4.009050e-02	7.118170e-02	1.175307e-01	3.817425e-02	6.075625e-02	1.565285e-01	6.109820e-02	5.651410e-02	1.000841e-01	1.035989e-01	
5.926415e-02	8.930960e-02	7.138575e-02	2.345820e-02	2.680055e-02	4.725855e-02	4.221910e-02	4.581940e-02	7.856730e-02	3.412095e-02	4.153820e-02	8.575510e-02	5.517290e-02	9.231255e-02	1.133515e-01	9.366625e-02	
7.475730e-02	7.704315e-02	4.904110e-02	1.896335e-02	6.776695e-02	7.045070e-02	5.020375e-02	7.458025e-02	1.075264e-01	2.196895e-02	3.555520e-02	1.034440e-01	5.884930e-02	6.306550e-02	7.624015e-02	5.054400e-02	
9.358285e-02	9.660950e-02	8.890090e-02	2.980665e-02	5.101960e-02	6.837625e-02	5.203455e-02	6.109790e-02	6.093355e-02	1.642890e-02	5.580535e-02	7.787240e-02	5.553910e-02	6.476960e-02	8.666970e-02	4.055320e-02	
9.297830e-02	4.119665e-02	7.676830e-02	5.013185e-02	5.213060e-02	3.826050e-02	5.332485e-02	1.024683e-01	6.376885e-02	1.333495e-02	7.508220e-02	1.312245e-01	5.015375e-02	3.456470e-02	7.680195e-02	4.780975e-02	
4.753700e-02	3.958210e-02	9.673270e-02	7.517970e-02	1.992075e-02	1.443315e-02	3.326720e-02	5.973570e-02	3.980965e-02	1.807860e-02	1.136101e-01	1.104790e-01	5.258780e-02	4.946680e-02	1.281830e-01	1.013968e-01	
1.760595e-02	2.833085e-02	6.034510e-02	5.357330e-02	1.545860e-02	1.061425e-02	3.238970e-02	6.309810e-02	4.657260e-02	2.706835e-02	1.527380e-01	1.454139e-01	4.661315e-02	4.564445e-02	1.353856e-01	1.191480e-01	
1.063980e-02	3.017905e-02	4.870910e-02	3.672235e-02	1.396705e-02	1.050915e-02	3.504615e-02	5.213555e-02	4.604930e-02	3.508390e-02	1.550090e-01	1.447162e-01	4.488875e-02	5.287745e-02	1.449345e-01	1.385326e-01	
8.369500e-03	3.490735e-02	4.731675e-02	2.495130e-02	1.298790e-02	1.407595e-02	5.043680e-02	5.114890e-02	4.323490e-02	4.632800e-02	1.536288e-01	1.405071e-01	3.772150e-02	5.952480e-02	1.457491e-01	1.291114e-01	
7.370700e-03	3.126975e-02	4.462780e-02	1.904555e-02	1.005790e-02	2.063330e-02	6.824580e-02	5.589910e-02	4.578825e-02	6.221570e-02	1.393057e-01	1.498218e-01	2.749555e-02	6.029505e-02	1.400018e-01	1.179263e-01	
8.942050e-03	3.247540e-02	3.412960e-02	1.516535e-02	1.016820e-02	4.184945e-02	6.651440e-02	5.588175e-02	6.641660e-02	8.355685e-02	8.220415e-02	1.600034e-01	2.634195e-02	7.803760e-02	1.200213e-01	1.182919e-01	
1.587725e-02	4.357315e-02	4.305370e-02	9.364700e-03	1.675025e-02	1.034227e-01	7.606040e-02	3.968590e-02	6.808855e-02	6.445800e-02	5.747670e-02	1.128462e-01	2.879000e-02	9.971925e-02	1.356266e-01	8.520660e-02	
5.682840e-02	3.702255e-02	2.798415e-02	7.670950e-03	7.831135e-02	1.005353e-01	5.221110e-02	8.011545e-02	1.437653e-01	1.819170e-02	2.207590e-02	1.281845e-01	6.255545e-02	4.364405e-02	7.819690e-02	6.270700e-02	
